037;225;2.7;Cappio
038;180;4.8;Cappio
039;180;4;Cappio
03A;180;2.3;Cappio
03B;135;1.3;Cappio
03C;180;2.2;Cappio
03D;180;0.6;Cappio
03E;180;4;Cappio
03O;180;2.8;Cappio
03U;180;3;Cappio
040;180;4.8;Cappio
041;135;1.3;Cappio
042;0;6.5;Cappio
043;0;6.5;Cappio
044;135;2.4;Cappio
045;135;3;Cappio
046;135;1.8;Cappio
047;180;1.27;Cappio
048;225;1.3;Cappio
049;225;2.2;Cappio
04A;135;4.5;Cappio
04B;135;1.3;Cappio
04C;135;2.62;Cappio
04D;90;0.64;Cappio
04E;180;1.8;Cappio
04G;135;1.8;Cappio
04U;180;3;Cappio
050;225;2.2;Cappio
051;135;3;Cappio
052;135;1;Cappio
053;135;1;Cappio
055;135;1.9;Cappio
056;225;3;Cappio
059;135;1.5;Cappio
05A;180;3.02;Cappio
05B;135;1;Cappio
05D;90;0.6;Cappio
05E;0;15.24;Cappio
05G;135;2.6;Cappio
060;135;1.5;Cappio
063;180;1.5;Cappio
064;135;4.5;Cappio
066;225;2.6;Cappio
067;180;1.5;Cappio
068;180;1.51;Cappio
069;180;1.5;Cappio
06A;180;1.63;Cappio
06B;135;1;Cappio
06D;90;0.8;Cappio
06E;135;2.2;Cappio
06G;135;2.6;Cappio
070;180;1.6;Cappio
071;180;1.8;Cappio
072;180;2.2;Cappio
073;135;2.6;Cappio
074;180;3;Cappio
075;180;3;Cappio
076;180;1.8;Cappio
078;135;1.1;Cappio
07A;180;4.01;Cappio
07B;180;1.3;Cappio
07C;135;1.7;Cappio
07D;90;0.8;Cappio
07E;180;3.7;Cappio
07G;180;2.6;Cappio
080;0;2.2;Cappio
081;0;2.2;Cappio
082;180;1.6;Cappio
083;0;2.2;Cappio
084;0;2.2;Cappio
085;135;1.8;Cappio
086;135;1.1;Cappio
087;135;1.1;Cappio
08A;180;4.8;Cappio
08B;180;1.3;Cappio
08D;135;1.62;Cappio
08E;135;2.2;Cappio
08G;180;2.6;Cappio
091;225;2.6;Cappio
092;180;4.5;Cappio
093;180;1.98;Cappio
094;0;3.7;Cappio
096;0;3.7;Cappio
097;180;2.2;Cappio
09A;180;6;Cappio
09B;180;1.8;Cappio
09D;135;7.73;Cappio
09E;225;3.6;Cappio
09G;180;3.6;Cappio
100;135;1.8;Cappio
101;0;5.08;Cappio
102;0;6.03;Cappio
103;180;1.8;Cappio
104;180;3;Cappio
105;180;2.22;Cappio
107;135;1.79;Cappio
108;135;1.87;Cappio
109;180;2.2;Cappio
10A;180;4.8;Cappio
10B;180;1.8;Cappio
10D;90;0.8;Cappio
111;180;1.75;Cappio
112;135;1.87;Cappio
113;180;3.6;Cappio
114;180;1.8;Cappio
115;225;4;Cappio
116;180;2.6;Cappio
117;180;3.66;Cappio
118;180;2.2;Cappio
119;180;3.66;Cappio
11A;180;3;Cappio
11B;180;2;Cappio
11C;135;3;Cappio
11D;0;10.16;Cappio
11G;180;2.8;Cappio
120;0;10;Cappio
121;0;18;Cappio
122;180;7.5;Cappio
123;0;10;Cappio
124;135;2.07;Cappio
125;0;3.6;Cappio
126;0;3.6;Cappio
127;180;2.2;Cappio
128;288;3;Cappio
129;0;3.6;Cappio
12A;0;7.11;Cappio
12B;180;2.5;Cappio
12C;288;3;Cappio
12D;90;0.64;Cappio
12F;135;1.5;Cappio
12G;135;3.18;Cappio
132;180;4.8;Cappio
134;135;1.1;Cappio
135;135;2.1;Cappio
136;180;4.8;Cappio
137;135;1.6;Cappio
138;180;4.8;Cappio
139;135;1.9;Cappio
13A;180;1.6;Cappio
13B;180;2.6;Cappio
13C;180;1.74;Cappio
13D;135;0.64;Cappio
13E;180;4.8;Cappio
13G;135;2.6;Cappio
140;0;0.7;Cappio
141;135;2;Cappio
142;0;0.8;Cappio
143;180;3;Cappio
144;180;3;Cappio
145;180;2.22;Cappio
146;135;1.7;Cappio
147;135;1.6;Cappio
148;135;1.3;Cappio
149;135;1.3;Cappio
14B;135;1.8;Cappio
14C;135;2;Cappio
14D;90;0.64;Cappio
14E;0;2.43;Cappio
14G;135;2;Cappio
150;0;2;Cappio
152;0;3.6;Cappio
153;180;4.5;Cappio
154;180;4;Cappio
155;225;2.6;Cappio
156;0;6.3;Cappio
157;180;3.6;Cappio
158;180;3.6;Cappio
159;180;2.6;Cappio
15A;0;6;Cappio
15C;135;2;Cappio
15D;90;0.64;Cappio
15E;180;3.6;Cappio
15F;0;6.5;Cappio
15G;135;2.5;Cappio
160;180;3.6;Cappio
161;180;2.2;Cappio
162;180;2.3;Cappio
163;135;2.2;Cappio
165;135;2.43;Cappio
167;180;3.6;Cappio
168;135;2.4;Cappio
169;135;1.8;Cappio
16A;0;6;Cappio
16B;135;0.8;Cappio
16C;135;2;Cappio
16D;135;0.61;Cappio
16E;135;1.87;Cappio
16G;135;1.6;Cappio
170;135;1.8;Cappio
171;135;2.5;Cappio
172;180;2.6;Cappio
173;180;2.62;Cappio
174;225;2.6;Cappio
175;180;1.8;Cappio
176;180;2.6;Cappio
177;180;3.6;Cappio
178;0;3.7;Cappio
179;180;6;Cappio
17A;135;2.97;Cappio
17B;135;0.8;Cappio
17C;0;1.9;Cappio
17D;90;0.6;Cappio
17E;180;2.3;Cappio
17G;135;2;Cappio
180;0;10;Cappio
181;180;4.8;Cappio
182;135;1.9;Cappio
183;180;13;Cappio
184;180;2.6;Cappio
185;180;2.5;Cappio
186;180;3;Cappio
187;135;2.4;Cappio
188;135;1;Cappio
189;135;1.9;Cappio
18A;0;6.5;Cappio
18C;0;1.9;Cappio
18D;0;15.2;Cappio
18E;180;10;Cappio
190;180;4.5;Cappio
191;180;2.65;Cappio
192;180;3.11;Cappio
193;135;1.3;Cappio
194;180;1.8;Cappio
195;180;2.2;Cappio
196;180;2.62;Cappio
197;135;3;Cappio
198;180;3.6;Cappio
19A;180;5;Cappio
19C;288;3;Cappio
19D;180;2.39;Cappio
19E;180;4.8;Cappio
200;180;4;Cappio
201;0;6;Cappio
202;180;2.59;Cappio
203;180;2.5;Cappio
204;180;5;Cappio
205;180;5;Cappio
206;180;5;Cappio
207;135;2.62;Cappio
208;180;2.6;Cappio
209;180;4.8;Cappio
20A;135;4;Cappio
20E;0;1.9;Cappio
210;135;2.6;Cappio
211;90;0.64;Cappio
212;135;0.8;Cappio
214;180;2.65;Cappio
215;180;2.7;Cappio
216;180;4.24;Cappio
217;180;2.7;Cappio
218;180;2.6;Cappio
219;288;3;Cappio
21A;135;2.62;Cappio
21C;180;7;Cappio
21D;180;3.7;Cappio
220;180;4.8;Cappio
221;180;4.8;Cappio
222;180;6.48;Cappio
223;180;2.62;Cappio
224;135;6.46;Cappio
225;180;7.62;Cappio
226;180;7.73;Cappio
227;135;2;Cappio
228;180;3.5;Cappio
229;135;2.4;Cappio
22B;180;2.2;Cappio
22C;180;2.2;Cappio
22D;180;3.6;Cappio
22E;135;0.6;Cappio
230;180;2.2;Cappio
231;180;2.6;Cappio
232;180;2.2;Cappio
233;135;1.6;Cappio
234;135;1.9;Cappio
235;180;2.97;Cappio
236;135;1.9;Cappio
237;135;1.6;Cappio
238;135;1.9;Cappio
239;135;2.99;Cappio
23A;180;2;Cappio
23B;180;2.2;Cappio
240;180;3;Cappio
241;180;2.3;Cappio
242;135;1.6;Cappio
243;180;3;Cappio
244;180;4.8;Cappio
245;180;3;Cappio
246;180;3;Cappio
247;180;3;Cappio
248;180;3.11;Cappio
249;180;3;Cappio
24A;180;2.3;Cappio
24B;180;2.5;Cappio
24C;135;9;Cappio
24D;180;2.6;Cappio
24E;180;3.64;Cappio
250;135;3;Cappio
251;135;3;Cappio
252;180;2.6;Cappio
253;90;1.1;Cappio
254;90;1.3;Cappio
255;180;3.6;Cappio
256;135;1.8;Cappio
257;135;1.9;Cappio
258;135;2.97;Cappio
259;135;1.9;Cappio
25C;135;8;Cappio
25D;180;2.62;Cappio
25E;180;2.6;Cappio
260;180;4.5;Cappio
261;180;4.5;Cappio
262;180;4.8;Cappio
263;180;1.8;Cappio
264;225;2.6;Cappio
265;180;3;Cappio
266;0;2;Cappio
267;135;2.6;Cappio
268;135;2.6;Cappio
269;180;3;Cappio
26A;180;4.8;Cappio
26C;180;1.8;Cappio
26F;0;33;Cappio
271;180;1.8;Cappio
272;180;1.3;Cappio
273;180;4.8;Cappio
274;0;5;Cappio
275;0;5;Cappio
276;135;1.7;Cappio
277;135;4.5;Cappio
278;135;3.18;Cappio
279;135;1.7;Cappio
27A;135;0.88;Cappio
27B;135;1.3;Cappio
27C;180;3;Cappio
27D;0;2.4;Cappio
27E;135;2;Cappio
280;135;2.6;Cappio
281;180;2.6;Cappio
283;0;5;Cappio
284;180;1.3;Cappio
285;135;3.2;Cappio
288;90;0.9;Cappio
28A;180;4.8;Cappio
28B;135;1.6;Cappio
28C;180;7.7;Cappio
28D;180;3.6;Cappio
28E;180;4;Cappio
28M;135;5;Cappio
291;90;0.95;Cappio
292;90;0.95;Cappio
293;90;0.9;Cappio
29A;180;1;Cappio
29B;135;1.6;Cappio
29C;0;1.9;Cappio
29D;135;7.7;Cappio
300;0;3;Cappio
302;180;3.7;Cappio
303;180;3.5;Cappio
30B;135;1.6;Cappio
30E;180;2.2;Cappio
313;135;3.5;Cappio
31A;180;3;Cappio
31B;135;1.8;Cappio
31E;180;4.8;Cappio
320;180;3.6;Cappio
32A;0;7.5;Cappio
32B;135;1.8;Cappio
32D;180;0.8;Cappio
32E;180;4.8;Cappio
332;135;3.49;Cappio
339;135;1.63;Cappio
33A;180;4.8;Cappio
33B;180;1.7;Cappio
33C;180;2.3;Cappio
33D;180;0.6;Cappio
33E;135;1.3;Cappio
343;135;3.7;Cappio
344;135;3.7;Cappio
345;135;0.7;Cappio
346;135;3.66;Cappio
347;135;3.7;Cappio
348;135;1.23;Cappio
349;135;0.99;Cappio
34A;180;0.8;Cappio
34B;135;1.7;Cappio
34D;135;0.6;Cappio
34M;180;3.66;Cappio
350;135;0.93;Cappio
351;180;1;Cappio
352;135;1.23;Cappio
353;135;1;Cappio
354;180;0.99;Cappio
355;180;1.3;Cappio
356;180;1.27;Cappio
357;135;1.79;Cappio
358;180;1.75;Cappio
359;180;1.8;Cappio
35A;135;1.9;Cappio
35B;180;3.6;Cappio
35D;135;0.6;Cappio
35E;180;6.46;Cappio
360;180;1.75;Cappio
361;180;1.5;Cappio
362;135;1.8;Cappio
363;180;2.5;Cappio
364;180;0.99;Cappio
365;180;1.3;Cappio
366;180;1.2;Cappio
367;180;1.3;Cappio
368;135;1.6;Cappio
369;135;1.5;Cappio
36B;135;1.7;Cappio
36E;180;13;Cappio
371;180;2.2;Cappio
372;135;1.8;Cappio
373;180;1.8;Cappio
374;180;1.8;Cappio
375;180;1.8;Cappio
376;180;1.27;Cappio
377;180;2.6;Cappio
378;180;2.62;Cappio
379;180;2.62;Cappio
37A;180;3.7;Cappio
37C;135;1.07;Cappio
37E;0;15.24;Cappio
381;180;1.98;Cappio
382;180;1.98;Cappio
383;135;1.79;Cappio
384;180;2;Cappio
385;180;1.8;Cappio
386;180;2.6;Cappio
389;180;2.2;Cappio
38A;180;4.8;Cappio
38B;135;1.3;Cappio
38D;135;0.8;Cappio
38E;135;1.9;Cappio
390;180;2.18;Cappio
391;180;3.6;Cappio
392;0;5;Cappio
393;0;4.45;Cappio
394;180;3.99;Cappio
395;180;2.6;Cappio
396;135;3.18;Cappio
397;180;2.2;Cappio
398;180;1.98;Cappio
399;135;1.98;Cappio
39A;180;6.5;Cappio
39B;135;1.3;Cappio
39E;135;1.3;Cappio
400;180;1.8;Cappio
401;180;3.6;Cappio
402;0;5.1;Cappio
403;0;4.45;Cappio
404;180;2.6;Cappio
405;180;4.01;Cappio
407;180;1.98;Cappio
40A;180;5;Cappio
40B;135;2.4;Cappio
40C;180;5;Cappio
40D;180;1.7;Cappio
40E;180;14;Cappio
411;0;5.08;Cappio
412;180;2.6;Cappio
413;135;3.18;Cappio
414;180;4.8;Cappio
417;180;4;Cappio
419;135;6.5;Cappio
41B;135;2.4;Cappio
41D;135;2.4;Cappio
41E;135;1.87;Cappio
420;180;6;Cappio
422;180;6;Cappio
423;180;3.6;Cappio
424;180;3.6;Cappio
428;225;2.65;Cappio
429;225;2.6;Cappio
42B;180;1.8;Cappio
42D;135;2.4;Cappio
42E;135;1.3;Cappio
430;225;2.6;Cappio
431;225;3.62;Cappio
432;225;3.62;Cappio
433;225;3.62;Cappio
434;225;2.6;Cappio
435;225;4;Cappio
436;180;4.24;Cappio
437;180;4.3;Cappio
438;180;2.65;Cappio
439;180;2.65;Cappio
43B;180;2.2;Cappio
43C;180;4;Cappio
43E;180;4.8;Cappio
440;180;3.6;Cappio
441;180;3.66;Cappio
442;180;3.66;Cappio
443;180;7;Cappio
444;180;6.99;Cappio
445;180;4;Cappio
446;225;4.01;Cappio
447;225;3.99;Cappio
449;225;3.62;Cappio
44C;180;4.24;Cappio
44E;135;1.23;Cappio
450;180;5;Cappio
451;180;6;Cappio
452;180;7.6;Cappio
453;180;7.62;Cappio
454;180;7.62;Cappio
455;180;7.62;Cappio
457;180;4;Cappio
458;180;4;Cappio
459;180;4.01;Cappio
45B;135;2.6;Cappio
45C;180;2.22;Cappio
45D;135;1;Cappio
45E;180;4.8;Cappio
460;180;4.24;Cappio
462;180;5;Cappio
463;180;5;Cappio
464;180;3.6;Cappio
465;180;3.6;Cappio
466;180;3.6;Cappio
467;180;3.6;Cappio
468;180;6.5;Cappio
469;180;6.5;Cappio
46A;180;5.47;Cappio
46B;135;1.8;Cappio
46C;135;0.97;Cappio
46E;180;4.8;Cappio
472;180;6.46;Cappio
473;180;3;Cappio
474;180;4.8;Cappio
475;180;4.8;Cappio
476;180;4.8;Cappio
477;180;4.8;Cappio
478;180;4.8;Cappio
479;180;4.8;Cappio
47A;180;1.5;Cappio
47B;180;3;Cappio
47D;180;1.3;Cappio
480;180;6.46;Cappio
482;135;0.76;Cappio
483;135;1.07;Cappio
485;135;1.3;Cappio
487;135;1.07;Cappio
488;135;1.31;Cappio
489;135;1.31;Cappio
48A;135;1.9;Cappio
48B;135;1.8;Cappio
48D;135;1.2;Cappio
48E;135;3.2;Cappio
493;180;1.2;Cappio
495;180;1.51;Cappio
496;180;1.5;Cappio
498;135;1.6;Cappio
499;135;1.6;Cappio
49A;180;4.8;Cappio
49B;135;1.8;Cappio
49C;180;4.5;Cappio
49D;180;1.8;Cappio
49E;225;2.6;Cappio
500;135;1.6;Cappio
502;135;1.6;Cappio
503;135;1.3;Cappio
505;135;1.87;Cappio
506;135;1.87;Cappio
508;180;2.6;Cappio
50B;135;5;Cappio
50D;135;0.8;Cappio
50E;135;1.3;Cappio
512;180;1.24;Cappio
513;180;1.2;Cappio
515;135;1.9;Cappio
516;135;1.9;Cappio
517;135;1.9;Cappio
518;135;1.3;Cappio
519;135;1.12;Cappio
51A;180;1.1;Cappio
51B;180;3;Cappio
51C;180;7.62;Cappio
51D;0;1.6;Cappio
51E;135;3;Cappio
520;135;1.6;Cappio
521;135;2.4;Cappio
522;135;2.43;Cappio
523;135;2.43;Cappio
524;135;1.3;Cappio
526;135;1.87;Cappio
527;180;2;Cappio
528;135;1.6;Cappio
529;135;1.63;Cappio
52A;180;4.8;Cappio
52C;180;7.62;Cappio
52D;135;0.4;Cappio
52E;0;25.72;Cappio
530;135;1.9;Cappio
531;135;2.4;Cappio
532;135;2.4;Cappio
533;135;2.4;Cappio
534;135;2.4;Cappio
535;180;2.6;Cappio
536;180;2.6;Cappio
537;180;2;Cappio
539;135;3;Cappio
53A;180;1.1;Cappio
53B;135;0.65;Cappio
53C;135;6.46;Cappio
53E;225;2.6;Cappio
540;135;2.4;Cappio
541;180;2.3;Cappio
542;180;2.3;Cappio
543;135;2.62;Cappio
544;0;5.1;Cappio
545;0;5.1;Cappio
546;0;5.08;Cappio
548;135;4;Cappio
54A;180;3;Cappio
54B;135;0.9;Cappio
54C;180;4.8;Cappio
54D;180;5;Cappio
54E;135;3;Cappio
550;135;2.97;Cappio
551;135;3;Cappio
552;135;3;Cappio
553;180;3;Cappio
554;180;3;Cappio
555;180;2.97;Cappio
556;0;5;Cappio
557;180;2.6;Cappio
558;135;3.6;Cappio
559;135;3.6;Cappio
55A;225;2.6;Cappio
55B;180;2.2;Cappio
55C;180;6.48;Cappio
55D;135;0.4;Cappio
55E;180;2.67;Cappio
55M;0;7;Cappio
560;135;4;Cappio
561;135;3;Cappio
562;0;6;Cappio
563;0;6;Cappio
564;0;6;Cappio
565;0;6;Cappio
566;135;9;Cappio
567;135;4.5;Cappio
568;135;4.5;Cappio
56B;135;2.2;Cappio
56C;135;5;Cappio
56D;135;1;Cappio
570;180;4.8;Cappio
571;180;3.66;Cappio
572;180;3.6;Cappio
573;180;3.6;Cappio
574;180;3.6;Cappio
575;135;3.6;Cappio
577;180;4.01;Cappio
578;180;4;Cappio
579;180;4;Cappio
57A;180;5.5;Cappio
57B;135;2.2;Cappio
57C;135;5;Cappio
57M;0;9;Cappio
581;180;4.8;Cappio
582;180;4.8;Cappio
583;180;4;Cappio
585;135;4;Cappio
586;180;4;Cappio
58A;180;5.5;Cappio
58C;180;7.73;Cappio
58D;135;0.4;Cappio
58E;180;4;Cappio
58M;0;4;Cappio
593;180;4;Cappio
596;180;3.99;Cappio
59A;180;2.39;Cappio
59C;180;4;Cappio
59D;90;0.8;Cappio
59E;180;4.8;Cappio
59M;0;6;Cappio
609;135;3.81;Cappio
60A;180;3;Cappio
60B;225;2.7;Cappio
60C;180;4;Cappio
60D;135;0.6;Cappio
60E;0;15.24;Cappio
60M;0;6;Cappio
612;0;3.81;Cappio
614;135;4;Cappio
616;180;3.99;Cappio
61A;180;2.2;Cappio
61B;180;3.6;Cappio
61D;90;1.3;Cappio
61E;180;2.62;Cappio
61M;0;9;Cappio
621;0;4;Cappio
623;135;4.5;Cappio
624;180;4.24;Cappio
626;180;4.5;Cappio
62B;180;2.6;Cappio
62C;135;3.2;Cappio
62E;180;4.8;Cappio
62M;0;15;Cappio
633;180;4.5;Cappio
63A;135;1.8;Cappio
63B;225;2.6;Cappio
63C;180;3.6;Cappio
63D;135;1.1;Cappio
63M;0;4;Cappio
640;180;4.29;Cappio
643;135;4.5;Cappio
64A;135;2.6;Cappio
64B;180;3.6;Cappio
64C;180;4.8;Cappio
64E;135;2.6;Cappio
64M;0;6;Cappio
657;135;5;Cappio
659;180;5;Cappio
65B;135;1.3;Cappio
65C;0;5;Cappio
65D;90;0.8;Cappio
65M;0;6;Cappio
660;180;4.8;Cappio
663;0;5;Cappio
666;180;5;Cappio
667;180;4.8;Cappio
66A;180;4;Cappio
66B;135;1;Cappio
66C;0;5.1;Cappio
66D;0;18;Cappio
66E;180;4.8;Cappio
66M;0;6;Cappio
67A;135;1.8;Cappio
67B;180;1.8;Cappio
67C;0;6;Cappio
67D;135;1.1;Cappio
67M;0;7;Cappio
680;135;5;Cappio
685;135;5;Cappio
687;180;4.8;Cappio
68A;135;2.5;Cappio
68B;180;1.8;Cappio
68C;180;2.2;Cappio
68D;180;5;Cappio
68E;180;4.5;Cappio
68M;0;4;Cappio
690;0;5;Cappio
692;180;5.5;Cappio
697;135;6;Cappio
69A;180;2;Cappio
69B;135;0.8;Cappio
69C;180;3.6;Cappio
69E;180;4.5;Cappio
69M;0;4;Cappio
701;0;6.03;Cappio
703;180;6;Cappio
706;0;6.03;Cappio
708;135;6;Cappio
70B;180;1.3;Cappio
70C;180;3.6;Cappio
70E;135;1.6;Cappio
712;135;6;Cappio
715;135;6;Cappio
716;180;6;Cappio
719;0;6.03;Cappio
71A;0;6;Cappio
71B;180;1.7;Cappio
71C;180;1.3;Cappio
71E;180;2.3;Cappio
721;180;6.5;Cappio
722;180;6.5;Cappio
727;0;6.5;Cappio
72A;180;4.8;Cappio
72C;180;1.8;Cappio
72D;180;4.8;Cappio
72E;135;1.1;Cappio
730;180;6.48;Cappio
733;180;6.99;Cappio
735;180;7;Cappio
739;135;7.73;Cappio
73C;135;3;Cappio
73D;180;5;Cappio
73E;180;4.8;Cappio
741;135;7.73;Cappio
742;180;7.5;Cappio
747;135;7.7;Cappio
748;180;8;Cappio
74C;135;2.97;Cappio
74E;180;1.7;Cappio
754;135;1.2;Cappio
755;135;1.2;Cappio
756;135;1.8;Cappio
757;135;1.23;Cappio
758;180;1.75;Cappio
759;180;1.7;Cappio
75C;135;2.97;Cappio
75E;180;3;Cappio
760;135;1.79;Cappio
761;135;1.3;Cappio
762;180;1.75;Cappio
763;180;2.59;Cappio
764;180;2.6;Cappio
766;135;1.8;Cappio
767;180;2.62;Cappio
768;135;2.62;Cappio
769;180;3.6;Cappio
76A;135;2;Cappio
76E;180;4;Cappio
770;180;2.12;Cappio
771;180;1.98;Cappio
772;180;2.6;Cappio
773;180;2.2;Cappio
774;180;3.66;Cappio
776;180;4.01;Cappio
778;180;2.65;Cappio
77C;180;1.75;Cappio
780;180;3.64;Cappio
781;180;3.66;Cappio
782;180;3.66;Cappio
783;180;3.66;Cappio
784;180;4.01;Cappio
786;180;4;Cappio
787;180;3.64;Cappio
78C;135;9;Cappio
78D;180;0.6;Cappio
78E;0;6.5;Cappio
791;135;9;Cappio
794;180;0.75;Cappio
795;135;0.71;Cappio
797;180;2.6;Cappio
798;180;3.66;Cappio
799;180;2.6;Cappio
79C;180;2.2;Cappio
800;180;4;Cappio
802;180;2.6;Cappio
804;180;2.22;Cappio
806;225;4.01;Cappio
808;135;1.07;Cappio
809;180;0.88;Cappio
80C;180;3.6;Cappio
80E;135;1.9;Cappio
810;135;1.31;Cappio
811;135;1.3;Cappio
812;135;1.87;Cappio
813;135;1.63;Cappio
815;180;4;Cappio
817;135;1.63;Cappio
818;180;1.75;Cappio
819;180;2.2;Cappio
81A;135;2;Cappio
81D;0;18;Cappio
81E;135;1.1;Cappio
820;180;4.8;Cappio
821;180;3.6;Cappio
823;180;5;Cappio
824;180;3.6;Cappio
825;135;1.3;Cappio
826;135;1.7;Cappio
827;135;1.23;Cappio
828;180;3.5;Cappio
829;180;3.5;Cappio
82A;288;3;Cappio
82C;135;1.8;Cappio
82E;135;1.9;Cappio
830;180;4;Cappio
831;180;4;Cappio
832;180;4.8;Cappio
833;180;4.8;Cappio
834;180;2.59;Cappio
837;135;1.59;Cappio
838;135;1.6;Cappio
839;135;1.6;Cappio
83A;135;1;Cappio
83E;135;2.4;Cappio
842;180;1.3;Cappio
846;180;2;Cappio
847;135;2.62;Cappio
848;180;2.62;Cappio
849;180;4;Cappio
84A;135;1;Cappio
850;135;1.8;Cappio
852;180;4;Cappio
853;180;4;Cappio
854;180;4.8;Cappio
855;180;4.8;Cappio
856;180;4.8;Cappio
857;180;3;Cappio
858;135;1.3;Cappio
859;180;3;Cappio
85A;135;1.3;Cappio
85E;180;4;Cappio
861;135;0.93;Cappio
862;180;0.79;Cappio
863;180;0.85;Cappio
864;135;2.2;Cappio
865;135;2.22;Cappio
866;135;2.6;Cappio
867;135;2.6;Cappio
868;180;1.3;Cappio
869;180;1.3;Cappio
86A;135;1.3;Cappio
86C;180;5;Cappio
86E;180;3;Cappio
870;135;1.63;Cappio
871;135;2.43;Cappio
872;135;7.6;Cappio
874;180;4.8;Cappio
875;135;0.8;Cappio
877;180;6;Cappio
879;135;2.6;Cappio
87A;180;1.3;Cappio
87E;135;2.4;Cappio
880;180;3;Cappio
881;180;8.23;Cappio
882;180;1.75;Cappio
883;180;2.6;Cappio
884;180;2.6;Cappio
885;180;3.64;Cappio
886;135;2.6;Cappio
887;180;6.46;Cappio
888;135;3.2;Cappio
889;180;6.5;Cappio
88A;180;1.3;Cappio
88D;180;4;Cappio
88E;135;1.1;Cappio
890;135;1;Cappio
891;135;1;Cappio
892;135;1.2;Cappio
893;135;1.3;Cappio
894;135;1.3;Cappio
895;135;1.8;Cappio
896;135;1.8;Cappio
897;180;1;Cappio
898;180;1.3;Cappio
899;180;1.31;Cappio
89A;180;1.6;Cappio
89D;180;6.5;Cappio
89E;135;1.3;Cappio
900;180;1.3;Cappio
901;180;1.3;Cappio
902;180;1.8;Cappio
903;180;1.8;Cappio
904;180;1.8;Cappio
905;180;2.2;Cappio
906;180;2.18;Cappio
907;180;2.59;Cappio
909;180;2;Cappio
90A;180;1.6;Cappio
90C;180;2;Cappio
90D;0;18;Cappio
90E;135;1.6;Cappio
910;180;2;Cappio
911;180;2;Cappio
912;180;2;Cappio
913;180;2.5;Cappio
914;180;2.6;Cappio
915;180;2.5;Cappio
916;180;2.6;Cappio
917;180;2.6;Cappio
918;180;3.6;Cappio
919;180;3.6;Cappio
91A;180;2;Cappio
91E;135;0.8;Cappio
920;180;3.64;Cappio
921;180;3.6;Cappio
922;180;3.5;Cappio
923;180;3;Cappio
924;135;0.8;Cappio
925;135;0.8;Cappio
92A;180;2.5;Cappio
92D;135;0.8;Cappio
92E;135;1.3;Cappio
930;135;0.8;Cappio
932;135;2.2;Cappio
933;135;2.5;Cappio
934;180;1.8;Cappio
935;180;0.8;Cappio
93A;180;2.5;Cappio
93E;135;1.3;Cappio
94A;180;2.5;Cappio
94C;135;2.97;Cappio
94D;180;3.6;Cappio
94E;135;1.6;Cappio
950;135;1.5;Cappio
951;135;1.5;Cappio
95A;180;3;Cappio
95C;135;3;Cappio
95D;135;1.2;Cappio
95E;135;1.6;Cappio
960;135;1.3;Cappio
961;135;1.3;Cappio
964;180;1.8;Cappio
965;180;1.8;Cappio
966;180;2.2;Cappio
967;180;2.2;Cappio
968;180;2.6;Cappio
969;180;2.5;Cappio
96A;180;3;Cappio
96C;0;5;Cappio
96E;135;1.8;Cappio
970;180;2.8;Cappio
971;135;1;Cappio
972;135;1.3;Cappio
973;135;1.8;Cappio
974;135;1.8;Cappio
975;135;2.2;Cappio
976;135;2.2;Cappio
977;135;2.5;Cappio
978;180;1.8;Cappio
979;180;2.6;Cappio
97A;135;1.31;Cappio
97C;135;3.2;Cappio
97E;135;2.4;Cappio
98E;135;2.4;Cappio
990;135;2.6;Cappio
991;135;1.8;Cappio
992;180;2.2;Cappio
993;180;1;Cappio
994;180;1;Cappio
995;135;0.8;Cappio
996;135;0.8;Cappio
997;135;1;Cappio
998;180;1.3;Cappio
999;180;1.3;Cappio
99A;288;3;Cappio
99C;90;0.8;Cappio
99E;135;3;Cappio
AGB;180;2.5;Cappio
AGC;180;2.5;Cappio
BDG;180;3;Cappio
BDJ;180;3;Cappio
BFE;180;3;Cappio
CBE;180;3.5;Cappio
CFA;180;1.5;Cappio
CGA;180;2.18;Cappio
CGH;180;2.59;Cappio
CHB;135;1.87;Cappio
CHD;180;2;Cappio
CHE;180;1.8;Cappio
CIF;135;3;Cappio
DBC;180;3.64;Cappio
DCF;180;4;Cappio
DCG;180;3.99;Cappio
DCH;180;2.59;Cappio
DDA;180;3.6;Cappio
DDB;180;3.6;Cappio
DDF;225;3.99;Cappio
DDJ;180;3.64;Cappio
DFF;180;3.66;Cappio
DGE;180;4.8;Cappio
EBF;135;1.87;Cappio
EBG;180;2;Cappio
EEE;180;3;Cappio
EEH;135;3.7;Cappio
EFC;0;6.03;Cappio
EGB;180;3.64;Cappio
EGE;135;3.7;Cappio
EGG;180;3.99;Cappio
EHC;180;3.99;Cappio
EHJ;180;4.5;Cappio
FAB;0;4;Cappio
FGH;0;5;Cappio
GAH;0;6;Cappio
GDA;135;7.7;Cappio
GFG;180;2.59;Cappio
GHC;180;3.64;Cappio
GIH;180;3.64;Cappio
HAB;135;1.87;Cappio
HAG;135;1.62;Cappio
HAH;180;1.74;Cappio
HBD;180;3.7;Cappio
HBH;180;3.5;Cappio
HBI;180;3.5;Cappio
HCD;180;2.59;Cappio
